,place,info,문의 및 안내,홈페이지,주소,이용시간,휴일,주차,화장실,입장료,접근로,review,주차 요금,이용요금,체험,출입통로,장애인 주차 안내,엘리베이터,수유실,판매 품목,이용가능시설,주차요금,지정현황,체험가능 연령,유모차,휠체어,지체장애 기타 상세,입점브랜드,규모,대중 교통,주요시설,할인 정보,수용인원,오디오 가이드,시각장애 기타상세,관람석,점자 홍보물,보조견 동반,보유장비,안내 요원,시설이용료,부대시설,점자 블록,이용 시기,강습안내,청각 장애 기타상세,코스안내,영유아가족 기타상세,유아용보조의자,개장기간,대여안내,유도안내 설비,예약안내 홈페이지,객실,자막 비디오 가이드,수화 안내,매표소,입실시간,퇴실시간,객실내 취사 여부,식음료장,객실수,영업시간,대표메뉴,취급메뉴,큰활자 홍보물,홍보물,예약안내,객실유형,바비큐장여부,세미나실 여부,좌석수,사우나실 여부,캠프파이어 여부,스포츠 시설 여부,자전거 대여 여부,공용 PC실 여부,휘트니스 센터 여부,노래방 여부,청각장애용 객실,뷰티시설여부,공용 샤워실 여부,청각장애 기타상세,보조견동반
5750,카페더섬,"조발도 힐링 쉼터 더섬에는 드넓은 주차장과 깔끔한 화장실, 전망대와 특산물 판매점까지 갖추고 있는데 이곳에 카페 더섬이 자리하고 있다. 여수 본섬과 고흥을 잇는 백리섬섬 길에는 독특한 분위기의 카페들이 자리하고 있는데, 그중 백리섬섬길의 시작이 되는 조발도에 위치한 카페 더섬은 커피 한 잔과 함께 둔병대교와 멋진 바다 풍경을 만끽할 수 있는 곳이다.
스페셜티 협회에서 인증받은 바리스타분이 신선한 원두를 선별해 적당한 물 온도와 적당한 압력으로 추출한 커피는 기대 이상의 맛을 자랑한다. 커피를 기다리는 동안 창밖으로 보이는 풍경은 여수의 바다와 주변 섬들의 아름다운 모습으로 흠뻑 취하게 하고 커피 한 잔은 여행객들에게 다시 여행을 시작하게 일으킨다. 커피 외에도 직접 만든 과일 주스도 탐나는 맛이다. 테이블과 의자가 높은 편이라 앉아서도 바다 풍경을 즐길 수 있게 작은 배려가 보이는 곳이며 여수 여행 중 힐링할 수 있는 곳이다.",,,전라남도 여수시 화정면 화양조발대교로 151,,매주 월요일,"가능
요금(무료)",,,,조용하고 한가롭고 사람들 많지 않아서 좋았어요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30~17:30,거문도 해풍쑥 라떼,거문도 해풍쑥 라떼 / 거문도 해풍쑥티 / 돌산 유차차(또는 에이드) / 돌산 유자몽차(또는 에이드) 외,,,,,,,,,,,,,,,,,,,
5763,약선명가,"나주 혁신도시 내에 있는 식당으로 삼계탕, 해신탕, 백숙 요리를 전문으로 판매한다. 점심 메뉴인 집밥 정식은 매일 다른 메뉴를 제공하고 있어 식당 인근 직장인들이 즐겨 찾는다. 질 좋은 식재료 맛있는 요리를 선사한다는 마인드로 음식을 만들고 있어, 단골들이 믿고 찾는 식당으로 자리매김하였다. 삼계탕, 백숙 등 보신 요리들을 전문으로 취급하는 식당인 만큼 어르신을 모시고 방문하는 가족 단위 손님들이 많다. 빛가람호수공원, 빛가람 유아숲체험원 등이 주변에 있어 연계 관광하기 수월하다.",,,전라남도 나주시 황동2길 3-5,,연중무휴,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,매일 11:00 ~ 22:00,한방삼계탕,"전복삼계탕, 해신탕, 토종닭백숙, 해물탕 등",,,,,,,,,,,,,,,,,,,
5764,영암매력한우삼호직매장명품관,"영암매력한우삼호직매장명품관은 천혜의 자연 영암 월출산 자락에서 매실과 청정수를 먹고 자란 소고기를 사용하여 육질과 풍미가 뛰어나다. 친환경 무항생제 축산물 인증 획득하여 믿고 먹을 수 있다. 주차장이 넓고 개별 룸도 마련되어 있어, 각종 모임 장소로도 적합하다. 매장 안쪽에 고기를 판매하는 정육코너가 마련되어 있어, 부위별로 골라 주문한 후 테이블에서 구워 먹을 수 있다. 정육 식당인 만큼 기본 상차림 비용은 지불해야 한다. 대표 메뉴는 꽃등심, 갈빗살, 살치살, 치마살 등이 있다. 나불도유원지, 영암호 등이 주변에 있어 연계 관광하기 수월하다.",,,전라남도 영암군 녹색로 592,,명절 연휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11:00~21:30 (15:00~17:00 브레이크타임)
20:30 라스트오더",소고기,버섯불고기 / 육회비빔밥 / 사골곰탕 등,,,,,,,,,,,,,,,,,,,
5765,풍차,"영암의 맛집으로 알려진 풍차는 테이블 약 20개 규모의 중식 전문점이다. 주차장이 넓어 편리한 이용이 가능하다. 점심에는 대기 줄이 있을 만큼 손님들로 항상 북적인다. 짜장이 대표 메뉴이며, 짜장과 탕수육을 함께 주문해 먹는 손님들이 많은 만큼 탕수육 맛도 일품이다. 이 외에 짬뽕, 버섯탕수육, 양장피 등의 식사와 요리류를 맛볼 수 있다.",,,전라남도 영암군 여운재로 996,,매주 화요일,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"- 월요일 11:00~15:00 (라스트오더 14:30)
- 수~일요일 11:00~20:00 (브레이크타임 15:00~16:30 / 라스트오더 19:30)",짜장,짬뽕 / 탕수육 / 버섯탕수육 / 쟁반짜장 / 삼선짬뽕밥 외,,,,,,,,,,,,,,,,,,,
5766,일로일로,"다목적 문화공간 일로일로는 미술 전시, 음악회, 요가 등 문화와 커피, 디저트가 공존하는 곳이다. 넓은 통창에 하얀 외관이 마치 캘리포니아의 예쁜 저택에 초대받은 느낌을 들게 한다. 두 개의 건물이 이어져 있는데 들어갔을 때 바로 보이는 큰 건물에서 주문하면 된다. 실외에는 어린이와 함께 이용하기 좋은 귀여운 의자와 큰 파라솔이 옹기종기 모여 있어 공기 좋고 하늘 맑은 날 티타임을 즐기기 좋다. 잔디와 수변공간, 그리고 카페 외관에도 테이블과 의자들이 있어 원하는 자리를 선택할 수 있는 폭이 넓다. 주차장은 만차 시 공원 주차장을 이용할 수 있다.",,https://www.instagram.com/cafe_illoillo/,전라남도 무안군 삼일로 613,,연중무휴,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~22:00 (라스트 오더 21:00),일로일로 라떼,"바닐라라떼, 아메리카노 등",,,,,,,,,,,,,,,,,,,
5767,장터남악점,"남악시장 입구에 있는 장터남악점은 꽃게 요리 전문점이다. 남악시장 주차장과 무안군 공용주차장을 무료로 이용할 수 있어 방문하기 편리하다. 몸에 좋은 20가지의 재료가 들어가는 꽃게살은 꽃게 살을 정성스럽게 발라내 부드럽고 포슬포슬한 식감을 자랑한다. 2003년도 남도 음식 별미집 제1호점으로도 지정된 목포 9미 중 하나인 꽃게무침 외에도 꽃게탕, 준치, 병어, 간자미 등을 맛볼 수 있다. 꽃게탕에는 큼지막한 꽃게가 들어가 있어 푸짐하게 즐길 수 있다. 중앙동산 등이 주변에 있어 연계 관광하기 수월하다.",,,"전라남도 무안군 남악5로52번길 8 101, 102, 103호",,"매달 1,3,5번째 일요일 정기 휴무, 매달 2,4번째 월요일 휴무",있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"매일 11:00~21:00 (2~4번째 월요일 및 1,3,5번째 일요일 제외)",꽃게살,"꽃게무침, 꽃게탕",,,,,,,,,,,,,,,,,,,
5768,병암산장,"광양 병암계곡 가는 길에 위치한 병암신장은 숯불닭구이 전문점이다. 계곡 옆에 설치된 평상에서 계곡을 보며 식사를 할 수 있어, 여름철에는 손님들로 가득 찬다. 계곡에서 물놀이를 한 후 먹으면 더욱 맛있는 닭고기 요리를 전문적으로 취급한다. 숯불닭구이는 숯불 위에 직화로 굽는 방식이며, 닭고기에 은은한 숯불의 향이 배어 감칠맛을 배가시킨다. 숯불구이 외에도 옻닭, 백숙, 능이백숙 등이 있다. 실내에도 테이블이 마련되어 있어 사계절 날씨와 상관없이 식사할 수 있다.",,,전라남도 광양시 신재로 1678-67,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~18:00,숯불닭구이,숯불닭구이 / 능이백숙 / 옻닭 / 백숙 외,,,,,,,,,,,,,,,,,,,
5769,광양 소낭구,"소나무의 경상도 방언을 뜻하는 소낭구는 광양 닭구이 전문점이다. 식당 홀도 크고 주차장도 넓어 모임이나 회식 장소로도 널리 활용되고 있다. 세련된 외관과 깔끔한 실내에 정갈한 소품들까지 갖추고 있어 남녀노소 누구나 마음 편히 방문할 수 있다. 웨이팅을 해야 할 정도로 인기 있는 식당으로, 인근 지역 주민들뿐만 아니라 외지 손님들도 많이 찾는다. 닭구이로 유명한 지역인 광양에서도 맛집으로 통하는 곳이다. 숯불 위에 굽는 방식으로 숯불 향이 은은하게 배어 그 맛을 배가시킨다.",,,전라남도 광양시 서평로 40,,화요일,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"- 주중 11:30~21:00 (브레이크타임 14:00~17:00 / 라스트오더 19:30)
- 주말 11:00~21:00 (라스트오더 19:30)",마늘 닭구이,고추장 닭구이 / 반반 닭구이 / 닭볶음탕 / 닭장탕 / 닭발 외,,,,,,,,,,,,,,,,,,,
5770,민속촌 영광점,"민속촌 영광점은 돼지, 소갈비를 판매하는 고기 전문점으로, TV 프로그램에도 소개됐다. 특히 영광의 9미(味) 중 네 번째 음식인 청보리 한우를 생고기로 맛볼 수 있어 유명해졌다. 영광 버스터미널에서 차로 5분 거리에 있으며, 야외에는 인조 잔디로 꾸민 공간에 어린이 장난감이 가득한 놀이터가 있어 가족 단위 고객이 특히 많이 방문한다. 메뉴는 청보리 한우 생고기를 포함해 한우 육회, 안창살, 생갈비, 살치살 등 다양한 구이 메뉴가 있다. 돼지고기는 매운 돼지갈비찜, 돼지갈비, 삼겹살 등이 있어 취향껏 고르면 된다. 생고기는 윗 등심살 앞부분에 붙어있는 부위로 당일 도축한 소의 우둔살을 한 입 크기로 썰어서 제공한다. 특제 생고기 양념장이나 소금 기름장에 찍어 먹으면 생고기의 찰기가 느껴지면서 비린 맛이 없고 담백함이 별미다.
※ 반려동물 동반 불가",,,전라남도 영광군 신남로1길 54-22,,연중무휴,있음 / 주차요금 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30 ~ 22:00,청보리 한우,"한우육회, 양념돼지갈비, 마늘돼지갈비",,,,,,,,,,,,,,,,,,,
5771,밀향기해물칼국수,"밀향기는 전라남도에서 손꼽히는 해물칼국수 맛집이다. 30년째 운영하는 이곳은 정겨운 느낌이 가득하며, 마당에 장독대와 연못이 있다. 현지인은 물론이고, 관광객에게도 맛집으로 입소문이 나있어 점심 저녁 할 것 없이 사람들로 붐빈다. 밀향기의 대표메뉴는 해물칼국수로, 쫄깃하고 얇은 면발에 낙지, 새우, 홍합 등의 다양한 해물과 야채를 넣고 테이블 위에서 직접 끓여 먹는다. 만약 얼큰하게 먹고 싶다면 다진 양념을 추가로 요청하면 된다. 칼국수를 다 먹은 후 국물에 밥을 비벼 죽처럼 먹는 것도 이곳만의 별미다. 녹두전 역시 일반 녹두전과 달리 맛살과 옥수수알이 들어가 있으며, 튀기듯이 구워내어 바삭함이 일품이다.",,,전라남도 영광군 함영로 3448,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~20:00,해물칼국수,해물녹두전 / 왕만두 외,,,,,,,,,,,,,,,,,,,
5772,장원회관,빨간 벽돌 외관의 원조 전통 숯불구이 집이다. 차 한 대가 겨우 다닐 정도의 골목을 지나면 나오는 식당이 바로 장원회관이다. 광양읍 상설시장 공영주차장에서 시장가 사이에 있기 때문에 주차장은 공영주차장을 이용하면 된다. 70년 전통을 자랑하며 본채와 별채가 따로 있고 본채는 좀 더 프라이빗하게 별채 쪽은 야외 느낌이라 서로 다른 분위기를 자아낸다. 입구부터 달달한 고기 냄새가 맞이해 주는 장원회관은 불고기는 호주산과 국내산 따로 있으며 소특양구이도 있다. 김치와 쌀을 순수 국내산으로 사용하고 있다. 고기를 굽는 석쇠도 화로도 원조 격이라 오랜 세월의 흔적이 그대로 느껴진다.,,,전라남도 광양시 매천로 821-5,,연중무휴,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~21:30 (브레이크타임 15:30~16:30 / 라스트오더 20:30),광양불고기,소특양구이 / 냉면 외,,,,,,,,,,,,,,,,,,,
5773,법성토우,"법성토우는 우리나라 제일의 굴비 산지인 법성포 근처에 있는 한식당으로, 영광의 특산품인 굴비를 전문으로 하는 굴비 전문점이다. 1층에는 굴비를 비롯해 젓갈과 건어물 등 다양한 식품을 판매하며 2층에 식당이 있는 구조다. 매장 규모는 매우 큰 편이며, 단체 손님 구역과 개인 손님 구역이 나뉘어 있어 양쪽 모두 쾌적한 식사를 할 수 있다.
메뉴는 돌솥 굴비 정식과 단품으로 주문할 수 있는 돌솥 굴비, 녹차 보리 굴비, 양념게장과 간장게장 메뉴가 있다. 돌솥 굴비 정식에는 게장과 새우장도 함께 포함되어 있어 해산물을 좋아한다면 정식 메뉴를 추천한다. 보리 굴비는 쫄깃한 식감과 짭조름한 맛이 일품이며, 녹차 물에 밥을 말아 굴비 살을 올려 먹는 것이 정석이다. 이 밖에도 푸짐한 양의 반찬 덕분에 가성비가 좋다. 주변에 백제불교 최초 도래지와 법성진성이 있어 함께 여행하는 것을 추천한다.
※ 반려동물 동반 불가",,,전라남도 영광군 법성포로3길 26-9,,연중무휴,있음 / 주차요금 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:300~21:00,돌솥굴비정식,"돌솥굴비, 녹차보리굴비",,,,,,,,,,,,,,,,,,,
5774,차도리가든,"광양의 닭숯불갈비 맛집으로 유명한 식당이다. 주차장은 넓지만, 주차장이 가득 차 길에 주차해야 할 때가 있을 만큼 많은 손님이 찾는 곳이다. 닭고기구이 요리로 유명한 광양에서도 맛집으로 소문난 곳으로, 정갈하면서도 깔끔하게 차려지는 음식들이 손님들의 발길을 이끈다. 머위장아찌 상추 겉절이 등 다양한 반찬이 기본 찬으로 나오는데, 메인 요리와 잘 어우러져 입맛을 돋운다. 자연 속 가든이 연상되는 외관이 인상적이며 실내 인테리어도 깔끔하다. 옥룡사지, 백운산자연휴양림 등이 주변에 있어 연계 관광하기 수월하다.",,,전라남도 광양시 신재로 337,,수요일,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11:00~21:00(브레이크 타임 15:30~17:00, 라스트 오더 14:00, 19:30)",닭숯불갈비,"백숙, 옻닭 등",,,,,,,,,,,,,,,,,,,
5775,광양정,"광양정은 이순신대교먹거리타운에 있다. 일반 한정식집 같은 분위기로 목조 느낌이라 입구에서부터 정겨운 느낌이 든다. 주방 안이 훤히 보이고 처마 느낌으로 인테리어를 해 놓아서 마치 주막에 온 듯한 기분이다. 깔끔하고 정갈한 식당으로, 농림축산식품부가 인정한 안심식당으로 위생이 보장되어 있다. 테이블 간 공간이 넓고 식당 의자 자체가 크고 포근해서 어르신 모시고 가도 편안하게 식사할 수 있다. 꽃게간장게장, 꽃게양념게장, 갈치조림, 산채보리밥을 맛볼 수 있다.",,,전라남도 광양시 발섬4길 17-12,,"매달 2, 4번째 화요일",있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~20:30 (라스트오더 20:00),꽃게간장게장,꽃게양념게장 / 갈치조림 / 산채보리밥,,,,,,,,,,,,,,,,,,,
5776,오프더커프,"매장에서 직접 로스팅한 신선한 원두를 사용하는 카페다. 식물성 재료만을 사용하여 매일 아침 만드는 베이커리를 제공하는데, 밀가루와 정제 설탕, 동물성 재료를 사용하지 않아 건강한 맛을 선사한다. 주차장이 넓어 자가용을 갖고 방문하기 편리하다. 특히 야외 공간이 넓고 모래 놀이터가 있어 아이들과 함께 방문하기 좋다. 건물 외관이 유니크하면서도 세련되어 마치 미술관 건물을 연상케 한다. 야외 한편에는 대나무숲이 조성되어 있고, 그 주변에 테이블이 마련되어 있다.",,https://www.instagram.com/offthecuff_cafe,전라남도 담양군 추성1로 425-9,,연중무휴,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~20:30 (라스트오더 20:00),스카치버터크림라테,필터커피 / 벨로나초코라테 / 오미자레모네이드 / 한라봉크러쉬 / 티 외,,,,,,,,,,,,,,,,,,,
5777,무안명가,"톱머리해수욕장 바로 앞에 있는 무안명가는 자연산 활어회를 전문으로 한다. 실속 있고 싱싱한 낙지는 도, 소매는 물론 산지 직송으로 택배도 가능하다. 내부는 앉아서 먹는 룸도 있고, 테이블 식탁도 있어 기호에 맞는 좌석에 앉으면 된다. 낙지류로는 세발낙지, 호롱구이, 한우 낙지탕탕이, 연포탕, 초무침, 볶음, 비빔밥, 죽 등 낙지로 먹을 수 있는 모든 요리를 맛볼 수 있다. 장어와 우럭을 넣은 매운탕도 인기다. 2018년 무안요리경연대회에서 ‘모듬물회, 낙지호롱’으로 대상을 받은 바 있다. 주차는 매장 앞 또는 주변 도로에 주차를 할 수 있다. 어린이와 함께 온 가족 단위 손님을 위해 떡갈비도 준비되어 있다.",,,전라남도 무안군 톱머리길 38 무안명,,매달 3번째 일요일 정기 휴무,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,매일 10:00~21:00,낙지코스,"낙지연포탕, 장어매운탕, 우럭매운탕, 떡갈비 등",,,,,,,,,,,,,,,,,,,
5779,모란추어탕,"모란 추어탕은 전라남도 강진군 남성리에 있는 추어탕 전문점이다. 강진은 탐진강의 지류들이 실처럼 엉켜 있어 미꾸라지들이 서식할 수 있는 환경이 뛰어나고, 비옥한 토지에서 자라는 토란대, 무 시래기, 고사리 등을 쉽게 구할 수 있어 오래전부터 추어탕으로 유명한 곳이다. 그중 모란 추어탕은 제6호 강진 맛집으로 산정된 곳으로 국물이 걸쭉하고 맛이 깊다. 주차도 편하고 매장 입구에는 인증기관 표시도 붙어있어 믿음이 가는 집이다. 추어탕 외에도 부드러운 돼지고기 수육의 보쌈과 홍어삼합이 있다. 제철 재료로 직접 만든 밑반찬들은 정갈하면서도 입맛을 돋운다. 식당 인근에 '모란이 피기까지는'의 김영랑 시인의 영랑생가, 시문학파 기념관, 세계 모란공원 등 주변에 볼거리도 넘쳐난다.
※ 반려동물 동반불가",,,전라남도 강진군 탑동길 5,,매주 일요일,"있음(강진군청 공영주차장, 무료)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30~21:00,"추어탕, 돼지고기보쌈","홍어삼합, 홍어, 꽃비빔밥",,,,,,,,,,,,,,,,,,,
